city,date,pm25,pm10,no2,o3,co,so2,sub_pm25,sub_pm10,sub_no2,sub_o3,sub_co,sub_so2,aqi,dominant_pollutant
Mumbai,2020-08-26,10.3,46.8,8.0,,,20.7,17.1,46.8,10.0,,,25.9,46.8,pm10
Mumbai,2020-08-27,7.0,18.4,11.2,,,30.8,11.6,18.4,14.0,,,38.4,38.4,so2
Mumbai,2020-08-28,9.9,28.4,11.2,11.7,1138.3,22.4,16.4,28.4,14.0,11.7,401.0,28.0,401.0,co
Mumbai,2020-08-29,10.0,20.1,12.9,,,14.4,16.6,20.1,16.1,,,18.0,20.1,pm10
Mumbai,2020-08-30,9.2,30.6,18.1,,,27.9,15.4,30.6,22.6,,,34.9,34.9,so2
Mumbai,2020-08-31,9.4,28.5,10.1,,,22.1,15.7,28.5,12.7,,,27.6,28.5,pm10
Mumbai,2020-09-01,18.3,53.8,9.1,,,23.8,30.6,53.8,11.4,,,29.8,53.8,pm10
Mumbai,2020-09-02,17.0,61.5,15.6,,,73.3,28.4,61.5,19.5,,,91.6,91.6,so2
Mumbai,2020-09-03,16.3,57.9,12.0,11.7,687.2,12.0,27.2,57.9,15.0,11.7,401.0,15.0,401.0,co
Mumbai,2020-09-04,,,,,,,,,,,,,,
Mumbai,2020-09-05,41.7,71.7,15.4,,,14.4,69.2,71.7,19.2,,,18.0,71.7,pm10
Mumbai,2020-09-06,55.6,69.7,13.3,,,18.6,92.6,69.7,16.6,,,23.3,92.6,pm25
Mumbai,2020-09-07,15.5,36.2,17.1,11.6,1213.3,12.1,25.8,36.2,21.4,11.6,401.0,15.2,401.0,co
Mumbai,2020-09-08,14.1,41.8,17.8,,11.7,18.0,23.5,41.8,22.2,,224.6,22.5,224.6,co
Mumbai,2020-09-09,44.2,46.0,9.6,,,13.0,73.3,46.0,12.0,,,16.2,73.3,pm25
Mumbai,2020-09-10,22.9,0.0,1.2,,,15.7,38.2,0.0,1.5,,,19.7,38.2,pm25
Mumbai,2020-09-11,19.4,0.0,1.2,,,16.5,32.4,0.0,1.5,,,20.7,32.4,pm25
Mumbai,2020-09-12,13.2,0.0,1.2,,,16.2,22.0,0.0,1.5,,,20.2,22.0,pm25
Mumbai,2020-09-13,16.1,0.0,1.2,,0.0,15.8,26.8,0.0,1.5,,0.0,19.8,26.8,pm25
Mumbai,2020-09-14,15.3,27.5,1.2,,30.8,11.0,25.6,27.5,1.6,,381.6,13.7,381.6,co
Mumbai,2020-09-15,13.6,19.2,1.3,,,14.1,22.7,19.2,1.6,,,17.6,22.7,pm25
Mumbai,2020-09-16,12.4,0.0,1.2,,,17.4,20.6,0.0,1.6,,,21.8,21.8,so2
Mumbai,2020-09-17,19.2,18.0,8.2,11.6,1416.7,15.0,32.0,18.0,10.2,11.6,401.0,18.7,401.0,co
Mumbai,2020-09-18,17.1,32.5,8.1,,,13.9,28.5,32.5,10.1,,,17.4,32.5,pm10
Mumbai,2020-09-19,28.5,0.0,1.3,,,16.6,47.5,0.0,1.6,,,20.8,47.5,pm25
Mumbai,2020-09-20,22.7,0.0,1.3,,832.5,17.2,37.8,0.0,1.6,,401.0,21.5,401.0,co
Mumbai,2020-09-21,28.0,37.0,11.0,,,21.9,46.6,37.0,13.7,,,27.4,46.6,pm25
Mumbai,2020-09-22,17.3,17.5,14.5,11.7,940.3,12.4,28.9,17.5,18.1,11.7,401.0,15.5,401.0,co
Mumbai,2020-09-23,225.5,9.2,1.3,,,10.8,381.2,9.2,1.6,,,13.6,381.2,pm25
Mumbai,2020-09-24,398.7,76.0,19.9,,,23.2,401.0,76.0,24.8,,,29.0,401.0,pm25
Mumbai,2020-09-25,346.0,84.3,1.3,11.8,1400.0,13.6,401.0,84.3,1.6,11.8,401.0,16.9,401.0,co
Mumbai,2020-09-26,109.7,79.5,1.3,11.8,1345.0,12.2,264.9,79.5,1.6,11.8,401.0,15.3,401.0,co
Mumbai,2020-09-27,14.8,94.2,1.3,11.6,1388.6,12.4,24.7,94.2,1.6,11.6,401.0,15.6,401.0,co
Mumbai,2020-09-28,17.7,123.6,1.3,11.6,1450.0,13.5,29.6,116.0,1.6,11.6,401.0,16.9,401.0,co
Mumbai,2020-09-29,22.3,113.8,1.3,11.7,1283.3,13.4,37.1,109.5,1.6,11.7,401.0,16.8,401.0,co
Mumbai,2020-09-30,18.3,94.3,17.2,,,11.7,30.4,94.3,21.6,,,14.7,94.3,pm10
Mumbai,2020-10-01,29.5,122.4,27.7,11.6,1453.3,16.1,49.1,115.2,34.7,11.6,401.0,20.2,401.0,co
Mumbai,2020-10-02,23.1,81.2,13.9,,,10.1,38.5,81.2,17.3,,,12.6,81.2,pm10
Mumbai,2020-10-03,32.0,80.0,16.6,11.6,1561.7,21.5,52.6,80.0,20.7,11.6,401.0,26.9,401.0,co
Mumbai,2020-10-04,,,,,,,,,,,,,,
Mumbai,2020-10-05,,,,,,,,,,,,,,
Mumbai,2020-10-06,,,,,,,,,,,,,,
Mumbai,2020-10-07,58.9,147.8,36.8,11.7,1430.0,17.9,98.2,132.1,46.0,11.7,401.0,22.4,401.0,co
Mumbai,2020-10-08,48.1,145.8,31.9,,,18.3,79.9,130.8,39.8,,,22.9,130.8,pm10
Mumbai,2020-10-09,49.8,130.6,54.0,11.8,1736.7,12.7,82.8,120.7,67.4,11.8,401.0,15.9,401.0,co
Mumbai,2020-10-10,55.6,,1.0,,,17.9,92.5,,1.2,,,22.3,92.5,pm25
Mumbai,2020-10-11,36.1,109.3,21.0,11.7,1743.3,12.5,59.6,106.5,26.3,11.7,401.0,15.6,401.0,co
Mumbai,2020-10-12,24.2,,1.0,,,17.2,40.3,,1.2,,,21.5,40.3,pm25
Mumbai,2020-10-13,302.6,119.7,23.2,11.8,1092.5,20.1,401.0,113.4,29.0,11.8,401.0,25.1,401.0,co
Mumbai,2020-10-14,347.8,86.2,25.7,,,14.9,401.0,86.2,32.1,,,18.6,401.0,pm25
Mumbai,2020-10-15,343.2,40.3,23.8,11.6,978.3,16.4,401.0,40.3,29.7,11.6,401.0,20.5,401.0,co
Mumbai,2020-10-16,337.4,62.7,18.9,11.8,1925.0,22.7,401.0,62.7,23.6,11.8,401.0,28.4,401.0,co
Mumbai,2020-10-17,342.8,140.3,18.2,11.7,1643.3,11.9,401.0,127.1,22.7,11.7,401.0,14.8,401.0,co
Mumbai,2020-10-18,336.4,90.3,18.1,11.6,799.8,12.0,401.0,90.3,22.6,11.6,401.0,15.0,401.0,co
Mumbai,2020-10-19,344.2,109.6,17.7,9.6,831.1,11.7,401.0,106.7,22.1,9.6,401.0,14.7,401.0,co
Mumbai,2020-10-20,114.8,100.2,18.3,9.8,955.0,12.5,282.2,,22.9,9.8,401.0,15.7,401.0,co
Mumbai,2020-10-21,284.8,88.4,21.7,11.8,1215.3,15.2,401.0,88.4,27.1,11.8,401.0,19.0,401.0,co
Mumbai,2020-10-22,35.3,104.7,20.4,11.8,1127.3,17.0,58.2,103.4,25.4,11.8,401.0,21.2,401.0,co
Mumbai,2020-10-23,172.9,143.6,13.7,8.5,1346.2,13.7,340.9,129.3,17.1,8.5,401.0,17.1,401.0,co
Mumbai,2020-10-24,170.1,115.8,17.6,8.5,1471.5,18.8,338.6,110.8,22.0,8.5,401.0,23.5,401.0,co
Mumbai,2020-10-25,26.8,97.8,18.3,20.3,936.1,9.1,44.6,97.8,22.9,20.3,401.0,11.4,401.0,co
Mumbai,2020-10-26,181.4,134.5,27.9,13.7,1690.8,9.9,347.4,123.3,34.9,13.7,401.0,12.3,401.0,co
Mumbai,2020-10-27,186.2,176.6,39.0,15.1,1753.5,11.5,351.1,151.2,48.8,15.1,401.0,14.4,401.0,co
Mumbai,2020-10-28,181.8,176.2,33.7,39.1,1489.7,10.9,347.7,151.0,42.1,39.1,401.0,13.6,401.0,co
Mumbai,2020-10-29,188.9,178.2,33.7,34.8,1409.0,11.4,353.1,152.3,42.1,34.8,401.0,14.3,401.0,co
Mumbai,2020-10-30,41.7,231.5,38.0,11.6,1984.4,11.3,69.0,187.7,47.5,11.6,401.0,14.2,401.0,co
Mumbai,2020-10-31,35.9,566.5,30.4,19.7,1779.1,11.9,59.3,401.0,38.0,19.7,401.0,14.8,401.0,co
Mumbai,2020-11-01,31.1,568.0,35.0,34.4,1508.3,11.6,51.2,401.0,43.7,34.4,401.0,14.5,401.0,co
Mumbai,2020-11-02,66.9,596.3,39.1,42.0,1728.8,11.9,121.2,401.0,48.9,42.0,401.0,14.9,401.0,co
Mumbai,2020-11-03,,,,,,,,,,,,,,
Mumbai,2020-11-04,60.5,245.0,39.3,29.9,1503.8,12.7,,196.7,49.2,29.9,401.0,15.8,401.0,co
Mumbai,2020-11-05,57.0,173.1,31.5,46.4,1763.8,12.2,94.9,148.9,39.3,46.4,401.0,15.2,401.0,co
Mumbai,2020-11-06,53.9,155.7,32.3,25.1,1603.3,10.4,89.8,137.3,40.3,25.1,401.0,12.9,401.0,co
Mumbai,2020-11-07,50.8,167.5,35.9,17.9,1501.4,9.8,84.5,145.2,44.9,17.9,401.0,12.3,401.0,co
Mumbai,2020-11-08,55.2,193.1,27.4,61.4,1721.8,10.6,92.0,162.2,34.2,61.4,401.0,13.3,401.0,co
Mumbai,2020-11-09,62.6,217.4,41.2,11.6,2660.0,11.2,106.6,178.4,51.3,11.6,401.0,14.0,401.0,co
Mumbai,2020-11-10,144.1,209.4,43.1,11.5,2704.3,11.1,318.7,173.0,53.7,11.5,401.0,13.8,401.0,co
Mumbai,2020-11-11,64.1,236.7,31.0,62.9,1211.8,10.9,111.5,191.2,38.8,62.9,401.0,13.7,401.0,co
Mumbai,2020-11-12,115.0,245.5,45.9,58.7,1825.2,9.8,282.9,197.0,57.1,58.7,401.0,12.2,401.0,co
Mumbai,2020-11-13,106.0,166.5,39.7,,,10.3,252.4,144.5,49.7,,,12.9,252.4,pm25
Mumbai,2020-11-14,95.6,240.3,25.8,37.8,1485.8,11.0,216.8,193.6,32.3,37.8,401.0,13.7,401.0,co
Mumbai,2020-11-15,53.5,142.1,24.4,39.8,1455.2,11.0,89.0,128.3,30.5,39.8,401.0,13.7,401.0,co
Mumbai,2020-11-16,65.2,170.0,29.7,48.4,1292.2,10.6,115.3,146.8,37.1,48.4,401.0,13.3,401.0,co
Mumbai,2020-11-17,87.9,158.6,30.2,17.7,1452.1,11.0,192.7,139.3,37.8,17.7,401.0,13.7,401.0,co
Mumbai,2020-11-18,111.8,201.0,31.6,11.3,2183.3,10.9,272.1,167.4,39.6,11.3,401.0,13.7,401.0,co
Mumbai,2020-11-19,100.4,193.2,38.1,27.5,1069.3,11.1,233.0,162.2,47.7,27.5,401.0,13.8,401.0,co
Mumbai,2020-11-20,108.3,296.5,46.2,11.3,1512.9,11.8,259.9,246.5,57.5,11.3,401.0,14.7,401.0,co
Mumbai,2020-11-21,75.8,197.0,40.7,11.3,1696.7,11.0,151.6,164.8,,11.3,401.0,13.8,401.0,co
Mumbai,2020-11-22,55.3,186.4,31.6,11.2,1580.0,12.3,92.0,157.7,39.5,11.2,401.0,15.4,401.0,co
Mumbai,2020-11-23,39.9,165.3,31.6,,,10.9,66.0,143.8,39.5,,,13.7,143.8,pm10
Mumbai,2020-11-24,99.1,319.2,57.0,60.5,1322.2,12.5,228.7,269.2,71.1,60.5,401.0,15.6,401.0,co
Mumbai,2020-11-25,71.3,248.8,43.5,,,12.7,136.2,199.2,54.2,,,15.8,199.2,pm10
Mumbai,2020-11-26,73.2,305.9,52.2,,,13.0,142.5,255.9,65.1,,,16.2,255.9,pm10
Mumbai,2020-11-27,38.4,161.6,18.2,44.1,1004.4,13.5,63.6,141.3,22.8,44.1,401.0,16.9,401.0,co
Mumbai,2020-11-28,114.4,157.4,24.1,432.1,1261.4,10.6,280.8,138.5,30.1,342.0,401.0,13.2,401.0,co
Mumbai,2020-11-29,34.8,131.1,28.4,11.2,1421.4,7.9,57.5,121.0,35.5,11.2,401.0,9.9,401.0,co
Mumbai,2020-11-30,69.6,216.4,94.6,,639.2,17.8,130.2,177.7,114.6,,401.0,22.3,401.0,co
Mumbai,2020-12-01,41.8,193.9,45.9,23.3,1268.5,11.4,69.2,162.7,57.2,23.3,401.0,14.3,401.0,co
Mumbai,2020-12-02,46.4,193.1,39.2,46.9,1478.8,9.1,76.9,162.2,49.0,46.9,401.0,11.4,401.0,co
Mumbai,2020-12-03,,,,,,,,,,,,,,
Mumbai,2020-12-04,59.7,243.5,55.9,73.6,1564.8,9.2,99.4,195.7,69.7,73.6,401.0,11.5,401.0,co
Mumbai,2020-12-05,40.8,166.6,32.6,11.2,2477.5,9.8,67.6,144.6,40.7,11.2,401.0,12.3,401.0,co
Mumbai,2020-12-06,48.1,202.8,48.9,11.2,1690.0,7.4,79.8,168.7,60.9,11.2,401.0,9.3,401.0,co
Mumbai,2020-12-07,37.6,167.6,22.9,11.3,2246.7,14.6,62.1,145.3,28.6,11.3,401.0,18.3,401.0,co
Mumbai,2020-12-08,9.3,231.0,1.0,11.3,2358.3,9.7,15.4,187.4,1.2,11.3,401.0,12.1,401.0,co
Mumbai,2020-12-09,51.4,141.4,44.1,11.3,2200.0,8.0,85.4,127.8,54.9,11.3,401.0,10.0,401.0,co
Mumbai,2020-12-10,55.9,180.3,28.1,11.3,1766.7,9.9,93.1,153.7,35.1,11.3,401.0,12.3,401.0,co
Mumbai,2020-12-11,26.0,168.0,0.9,11.1,1583.3,9.8,43.3,145.5,1.1,11.1,401.0,12.2,401.0,co
Mumbai,2020-12-12,,,,,,,,,,,,,,
Mumbai,2020-12-13,,,,,,,,,,,,,,
Mumbai,2020-12-14,37.4,131.4,62.2,21.1,1280.3,13.9,61.7,121.2,77.7,21.1,401.0,17.4,401.0,co
Mumbai,2020-12-15,60.5,202.2,33.0,40.9,1280.3,13.4,,168.2,41.3,40.9,401.0,16.8,401.0,co
Mumbai,2020-12-16,64.1,250.9,39.8,39.9,1501.2,13.6,111.5,,49.7,39.9,401.0,17.0,401.0,co
Mumbai,2020-12-17,89.5,232.5,22.7,223.0,1635.4,24.4,198.2,188.4,28.4,303.6,401.0,30.5,401.0,co
Mumbai,2020-12-18,56.9,180.8,4.2,11.0,1346.2,16.5,94.8,154.0,5.2,11.0,401.0,20.7,401.0,co
Mumbai,2020-12-19,59.1,208.3,7.9,10.9,1645.5,14.7,98.4,172.3,9.8,10.9,401.0,18.4,401.0,co
Mumbai,2020-12-20,49.3,172.6,8.4,10.9,1409.4,14.8,81.9,148.6,10.4,10.9,401.0,18.5,401.0,co
Mumbai,2020-12-21,38.2,149.2,15.0,10.9,1767.5,16.5,63.2,133.0,18.8,10.9,401.0,20.6,401.0,co
Mumbai,2020-12-22,60.8,321.5,19.2,10.7,1638.3,19.7,,271.5,24.0,10.7,401.0,24.6,401.0,co
Mumbai,2020-12-23,58.7,225.9,14.3,10.8,2230.0,16.5,97.8,184.0,17.8,10.8,401.0,20.6,401.0,co
Mumbai,2020-12-24,68.4,219.1,16.0,10.9,1855.0,17.6,126.3,179.5,20.0,10.9,401.0,22.0,401.0,co
Mumbai,2020-12-25,11.2,154.0,1.0,11.0,2225.0,10.9,18.7,136.2,1.2,11.0,401.0,13.6,401.0,co
Mumbai,2020-12-26,80.3,6539.3,1.0,11.1,2361.7,10.1,166.7,401.0,1.2,11.1,401.0,12.7,401.0,pm10
Mumbai,2020-12-27,110.8,220.2,12.2,11.0,1658.0,16.1,268.5,180.2,15.3,11.0,401.0,20.2,401.0,co
Mumbai,2020-12-28,53.1,189.1,11.5,20.4,1207.3,15.5,88.4,159.5,14.4,20.4,401.0,19.4,401.0,co
Mumbai,2020-12-29,58.0,197.2,13.2,15.6,1287.2,17.2,96.6,164.9,16.6,15.6,401.0,21.6,401.0,co
Mumbai,2020-12-30,61.7,195.4,15.3,10.8,1424.9,19.5,103.5,163.7,19.1,10.8,401.0,24.4,401.0,co
Mumbai,2020-12-31,65.5,182.7,14.8,62.5,1490.7,20.2,116.5,155.3,18.5,62.5,401.0,25.3,401.0,co
Mumbai,2021-01-01,79.6,185.9,11.1,56.6,1612.0,20.5,164.6,157.4,13.8,56.6,401.0,25.7,401.0,co
Mumbai,2021-01-02,,,,,,,,,,,,,,
Mumbai,2021-01-03,76.0,198.8,12.3,59.0,1263.5,21.7,152.1,166.0,15.4,59.0,401.0,27.2,401.0,co
Mumbai,2021-01-04,72.4,176.0,10.5,14.9,1408.2,20.1,139.9,150.8,13.1,14.9,401.0,25.1,401.0,co
Mumbai,2021-01-05,110.8,210.9,11.9,64.8,1289.1,18.8,268.6,174.0,14.8,64.8,401.0,23.5,401.0,co
Mumbai,2021-01-06,92.9,217.9,16.4,28.1,1532.9,20.5,207.5,178.7,20.5,28.1,401.0,25.6,401.0,co
Mumbai,2021-01-07,95.6,237.1,15.8,44.7,1882.7,20.0,216.5,191.5,19.8,44.7,401.0,25.0,401.0,co
Mumbai,2021-01-08,123.9,222.7,8.3,16.2,1837.4,19.8,303.2,181.8,10.3,16.2,401.0,24.8,401.0,co
Mumbai,2021-01-09,102.1,192.5,10.1,29.7,1822.3,19.8,238.8,161.8,12.6,29.7,401.0,24.7,401.0,co
Mumbai,2021-01-10,355.7,189.0,6.0,11.0,1741.1,18.8,401.0,159.5,7.5,11.0,401.0,23.5,401.0,co
Mumbai,2021-01-11,147.1,169.5,11.1,37.1,1683.0,19.5,321.1,146.5,13.9,37.1,401.0,24.4,401.0,co
Mumbai,2021-01-12,60.1,212.6,38.5,55.0,1747.6,19.0,,175.2,48.2,55.0,401.0,23.8,401.0,co
Mumbai,2021-01-13,51.1,181.7,43.4,10.8,1604.2,17.6,85.0,154.6,54.0,10.8,401.0,22.0,401.0,co
Mumbai,2021-01-14,51.6,188.0,40.9,40.3,1311.7,16.2,85.8,158.8,,40.3,401.0,20.3,401.0,co
Mumbai,2021-01-15,40.9,157.4,35.0,53.1,1473.7,16.2,67.7,138.5,43.7,53.1,401.0,20.3,401.0,co
Mumbai,2021-01-16,57.0,212.4,37.1,56.7,1866.4,17.3,94.9,175.0,46.4,56.7,401.0,21.6,401.0,co
Mumbai,2021-01-17,47.0,142.8,39.4,46.1,1871.4,15.6,78.0,128.8,49.2,46.1,401.0,19.5,401.0,co
Mumbai,2021-01-18,37.8,267.2,34.5,34.8,1187.0,15.4,62.5,217.2,43.1,34.8,401.0,19.3,401.0,co
Mumbai,2021-01-19,58.0,185.2,58.2,11.1,2000.1,22.3,96.6,156.9,72.7,11.1,401.0,27.9,401.0,co
Mumbai,2021-01-20,51.8,170.6,53.8,11.1,2031.0,19.4,86.2,147.3,67.0,11.1,401.0,24.2,401.0,co
Mumbai,2021-01-21,57.3,176.3,48.0,11.0,1310.7,27.0,95.4,151.0,59.8,11.0,401.0,33.8,401.0,co
Mumbai,2021-01-22,81.5,226.8,49.1,11.0,1976.7,20.7,171.1,184.6,61.2,11.0,401.0,25.9,401.0,co
Mumbai,2021-01-23,58.6,194.9,59.4,64.5,1298.1,29.0,97.7,163.4,74.2,64.5,401.0,36.3,401.0,co
Mumbai,2021-01-24,52.3,218.1,35.7,11.0,1752.5,20.2,87.0,178.8,44.6,11.0,401.0,25.2,401.0,co
Mumbai,2021-01-25,61.6,200.6,35.2,11.0,2207.5,21.8,103.2,167.2,44.0,11.0,401.0,27.3,401.0,co
Mumbai,2021-01-26,58.1,194.4,27.4,11.0,2108.6,19.1,96.8,163.0,34.2,11.0,401.0,23.9,401.0,co
Mumbai,2021-01-27,,,,,,,,,,,,,,
Mumbai,2021-01-28,,,,,,,,,,,,,,
Mumbai,2021-01-29,,,,,,,,,,,,,,
Mumbai,2021-01-30,,,,,,,,,,,,,,
Mumbai,2021-01-31,,,,,,,,,,,,,,
Mumbai,2021-02-01,,,,,,,,,,,,,,
Mumbai,2021-02-02,,,,,,,,,,,,,,
Mumbai,2021-02-03,,,,,,,,,,,,,,
Mumbai,2021-02-04,,,,,,,,,,,,,,
Mumbai,2021-02-05,34.1,140.6,39.4,27.7,869.8,20.6,56.2,127.3,49.2,27.7,401.0,25.8,401.0,co
Mumbai,2021-02-06,71.4,172.4,29.9,16.7,1355.6,25.1,136.7,148.5,37.4,16.7,401.0,31.3,401.0,co
Mumbai,2021-02-07,71.2,128.8,48.0,11.0,2105.0,21.6,135.8,119.4,59.8,11.0,401.0,27.0,401.0,co
Mumbai,2021-02-08,34.4,143.3,40.6,207.4,1546.3,25.7,56.7,129.1,,298.4,401.0,32.1,401.0,co
Mumbai,2021-02-09,41.7,145.4,58.3,70.7,1726.5,42.4,69.1,130.5,72.7,70.7,401.0,52.8,401.0,co
Mumbai,2021-02-10,49.0,247.0,44.4,,,22.9,81.4,198.0,55.2,,,28.6,198.0,pm10
Mumbai,2021-02-11,60.7,252.5,64.5,,,23.7,,202.5,80.6,,,29.6,202.5,pm10
Mumbai,2021-02-12,43.1,189.9,61.1,58.1,2494.4,23.8,71.4,160.0,76.2,58.1,401.0,29.7,401.0,co
Mumbai,2021-02-13,270.6,193.8,77.3,,,58.2,401.0,162.6,96.6,,,72.6,401.0,pm25
Mumbai,2021-02-14,722.4,151.0,55.9,,,24.1,401.0,134.2,69.8,,,30.1,401.0,pm25
Mumbai,2021-02-15,,,,,,,,,,,,,,
Mumbai,2021-02-16,378.4,132.9,50.3,,,23.1,401.0,122.2,62.7,,,28.8,401.0,pm25
Mumbai,2021-02-17,58.0,167.2,41.0,,,23.5,96.7,145.0,,,,29.4,145.0,pm10
Mumbai,2021-02-18,47.0,212.6,57.9,,,27.7,78.0,175.2,72.2,,,34.6,175.2,pm10
Mumbai,2021-02-19,,,,,,,,,,,,,,
Mumbai,2021-02-20,,,,,,,,,,,,,,
Mumbai,2021-02-21,41.4,125.1,45.7,,,25.7,68.6,117.0,56.9,,,32.1,117.0,pm10
Mumbai,2021-02-22,29.0,159.1,56.1,,983.1,32.9,48.3,139.6,70.0,,401.0,41.2,401.0,co
Mumbai,2021-02-23,67.1,220.6,104.2,,,31.7,121.8,180.4,124.2,,,39.6,180.4,pm10
Mumbai,2021-02-24,69.9,294.3,100.0,,,33.0,131.5,244.3,120.0,,,41.3,244.3,pm10
Mumbai,2021-02-25,67.7,213.5,78.4,,,34.9,123.8,175.7,98.0,,,43.6,175.7,pm10
Mumbai,2021-02-26,39.1,113.0,38.3,,,26.5,64.7,109.0,47.9,,,33.1,109.0,pm10
Mumbai,2021-02-27,,,,,,,,,,,,,,
Mumbai,2021-02-28,,160.0,,,,9.6,,140.2,,,,12.1,140.2,pm10
Mumbai,2021-03-01,57.6,216.5,58.5,15.8,2451.7,41.0,95.9,177.7,73.0,15.8,401.0,,401.0,co
Mumbai,2021-03-02,49.2,161.6,48.9,21.0,1716.7,30.4,81.8,141.3,60.9,21.0,401.0,37.9,401.0,co
Mumbai,2021-03-03,,,,,,,,,,,,,,
Mumbai,2021-03-04,75.4,198.1,62.3,26.8,2180.0,34.1,150.1,165.5,77.8,26.8,401.0,42.6,401.0,co
Mumbai,2021-03-05,56.4,180.3,49.1,25.9,2796.7,29.3,94.0,153.7,61.2,25.9,401.0,36.7,401.0,co
Mumbai,2021-03-06,98.3,143.6,34.2,26.0,1825.8,26.6,225.8,129.3,42.7,26.0,401.0,33.3,401.0,co
Mumbai,2021-03-07,38.9,157.3,32.0,19.2,2042.5,26.3,64.3,138.4,40.0,19.2,401.0,32.9,401.0,co
Mumbai,2021-03-08,32.3,140.2,31.1,7.3,672.5,26.6,53.3,127.1,38.9,7.3,401.0,33.3,401.0,co
Mumbai,2021-03-09,53.4,174.7,41.7,39.5,887.4,31.6,88.8,150.0,51.9,39.5,401.0,39.5,401.0,co
Mumbai,2021-03-10,60.8,189.2,95.2,13.5,921.4,28.0,,159.6,115.2,13.5,401.0,35.0,401.0,co
Mumbai,2021-03-11,38.9,140.5,51.9,14.2,761.5,25.6,64.3,127.2,64.7,14.2,401.0,31.9,401.0,co
Mumbai,2021-03-12,41.2,170.2,70.3,,,30.0,68.3,147.0,87.8,,,37.5,147.0,pm10
Mumbai,2021-03-13,61.4,367.2,67.1,,927.9,34.1,102.4,321.3,83.7,,401.0,42.6,401.0,co
Mumbai,2021-03-14,65.9,619.5,73.3,,1039.2,35.9,117.6,401.0,91.6,,401.0,44.8,401.0,co
Mumbai,2021-03-15,64.3,604.9,78.5,,,36.2,112.3,401.0,98.1,,,45.2,401.0,pm10
Mumbai,2021-03-16,43.1,586.0,102.0,,,36.4,71.4,401.0,122.0,,,45.5,401.0,pm10
Mumbai,2021-03-17,69.3,614.3,70.5,,,37.1,129.4,401.0,88.1,,,46.4,401.0,pm10
Mumbai,2021-03-18,54.1,257.0,79.6,,,30.1,90.0,207.0,99.5,,,37.6,207.0,pm10
Mumbai,2021-03-19,45.8,199.1,58.5,,,28.0,76.1,166.2,73.0,,,35.0,166.2,pm10
Mumbai,2021-03-20,51.5,231.6,40.6,6.6,473.9,25.5,85.6,187.7,,6.6,401.0,31.8,401.0,co
Mumbai,2021-03-21,51.4,208.2,61.0,,,27.0,85.4,172.2,76.1,,,33.7,172.2,pm10
Mumbai,2021-03-22,41.4,204.7,51.5,,,25.7,68.5,169.9,64.2,,,32.1,169.9,pm10
Mumbai,2021-03-23,75.7,342.4,81.8,22.6,1016.5,32.1,151.1,292.4,101.8,22.6,401.0,40.1,401.0,co
Mumbai,2021-03-24,70.2,225.8,63.6,,,33.6,132.3,183.9,79.3,,,42.0,183.9,pm10
Mumbai,2021-03-25,72.1,232.4,31.0,40.4,2270.8,38.5,138.7,188.3,38.7,40.4,401.0,48.1,401.0,co
Mumbai,2021-03-26,72.6,205.0,43.7,,1980.0,42.5,140.7,170.1,54.4,,401.0,52.9,401.0,co
Mumbai,2021-03-27,61.0,219.0,12.8,,,27.0,101.0,179.4,16.0,,,33.8,179.4,pm10
Mumbai,2021-03-28,95.0,211.5,46.0,,,34.9,214.7,174.4,57.3,,,43.6,214.7,pm25
Mumbai,2021-03-29,68.0,177.5,177.0,,,34.6,124.9,151.8,197.0,,,43.2,197.0,no2
Mumbai,2021-03-30,16.8,119.8,45.4,,,28.6,27.9,113.5,56.6,,,35.8,113.5,pm10
Mumbai,2021-03-31,29.0,146.0,34.7,,,27.0,48.3,130.9,43.4,,,33.7,130.9,pm10
Mumbai,2021-04-01,38.5,174.0,14.5,,,25.0,63.7,149.5,18.1,,,31.3,149.5,pm10
Mumbai,2021-04-02,,,,,,,,,,,,,,
Mumbai,2021-04-03,15.0,137.5,54.0,,,20.9,24.9,125.3,67.3,,,26.2,125.3,pm10
Mumbai,2021-04-04,,,,,,,,,,,,,,
Mumbai,2021-04-05,37.8,96.1,14.7,,,46.8,62.4,96.1,18.4,,,58.3,96.1,pm10
Mumbai,2021-04-06,32.8,160.5,28.6,,,43.4,54.0,140.5,35.8,,,54.0,140.5,pm10
Mumbai,2021-04-07,28.5,106.8,26.8,,,26.0,47.5,104.8,33.5,,,32.4,104.8,pm10
Mumbai,2021-04-08,36.1,132.4,21.5,,,22.8,59.6,121.9,26.9,,,28.5,121.9,pm10
Mumbai,2021-04-09,43.8,126.5,45.8,,,32.4,72.5,117.9,57.0,,,40.4,117.9,pm10
Mumbai,2021-04-10,29.8,188.0,37.6,,,25.0,49.7,158.8,47.0,,,31.2,158.8,pm10
Mumbai,2021-04-11,,,,,,,,,,,,,,
Mumbai,2021-04-12,38.0,124.0,14.8,,,41.4,62.8,116.3,18.6,,,51.6,116.3,pm10
Mumbai,2021-04-13,30.3,105.9,27.6,,,25.1,,104.2,34.4,,,31.4,104.2,pm10
Mumbai,2021-04-14,28.4,131.3,37.7,,,24.9,47.3,121.2,47.1,,,31.1,121.2,pm10
Mumbai,2021-04-15,34.0,111.1,27.4,,,24.2,56.0,107.7,34.2,,,30.3,107.7,pm10
